,palavra,rec,pont
9675,taxonomy,2,0.03258927924308739
9727,wilder,2,0.03258927924308739
976,377,4,0.03252107479551336
1826,life,4,0.0324992528125094
8255,perímetro,3,0.032480541121496134
4035,basic,13,0.032439458738200276
9465,science,4,0.03240890768992838
1199,inibição,4,0.03234097546614388
7763,fragmentados,1,0.032331656482272465
5662,azul,8,0.03229130978744698
8276,coeficientes,4,0.032269677418411996
1650,7.45,4,0.03221816316930298
1771,descritores,6,0.03218594253592344
4317,andrews,4,0.03203868951059151
4318,schneider,4,0.03203868951059151
3545,múltiplo,5,0.03203364296591021
3038,tornou-se,3,0.03194515666602545
1194,células,152,0.031889795585250603
5180,corpo,14,0.031840871074024495
6511,nazif,4,0.031825716420460975
3259,termo,8,0.031810361968406024
3537,classificam,3,0.031807952381983425
7385,binarização,3,0.03180051816111587
2337,goldstine,4,0.031781717531841905
9528,leventhal,2,0.031766637242776445
9487,limited,2,0.031766637242776445
9486,mcgraw-hil,2,0.031766637242776445
9529,lance,2,0.031766637242776445
9493,editora,2,0.031766637242776445
9517,acadêmica,2,0.031766637242776445
1274,trajeto,4,0.03176555849673714
96,herbários,29,0.03173481844715317
3314,nec,1,0.031705073992305946
3328,analyse,1,0.031705073992305946
3316,starfire,1,0.031705073992305946
3313,s3800,1,0.031705073992305946
3317,e10000,1,0.031705073992305946
3312,hitachi,1,0.031705073992305946
3321,cm-5,1,0.031705073992305946
3322,vcc,1,0.031705073992305946
3323,gnd,1,0.031705073992305946
3311,alphaserver,1,0.031705073992305946
3324,capplus,1,0.031705073992305946
3325,capm,1,0.031705073992305946
3326,inus,1,0.031705073992305946
3327,reset,1,0.031705073992305946
3315,sx-4,1,0.031705073992305946
3330,errorin,1,0.031705073992305946
3331,error,1,0.031705073992305946
3310,t90,1,0.031705073992305946
3332,bootfromrom,1,0.031705073992305946
3333,clockin,1,0.031705073992305946
3334,linkspecial,1,0.031705073992305946
3335,procspeed,1,0.031705073992305946
3336,link0special,1,0.031705073992305946
3337,select0-2,1,0.031705073992305946
3339,link123special,1,0.031705073992305946
3340,timers,1,0.031705073992305946
4738,bonner,4,0.03156064312176888
3298,lecionador,2,0.031512368897124374
3296,rot,2,0.031512368897124374
3297,móri,2,0.031512368897124374
3299,registr,2,0.031512368897124374
3295,sub-seções,2,0.031512368897124374
1179,bastonetes,16,0.03147318197496091
1543,compactação,30,0.031451901044827354
2745,0,73,0.03145069851398242
4467,teste,6,0.031441642748353545
3972,monitor,6,0.03143280661547615
2900,teria,6,0.031360693193609096
9615,pfister,2,0.03134064785446335
9626,theory,2,0.03134064785446335
5311,gânglios,3,0.0313392934741754
3571,mputador,1,0.031221027061125704
3573,omen,1,0.031221027061125704
3585,comutado,1,0.031221027061125704
3583,topologia,1,0.031221027061125704
3572,associativo,1,0.031221027061125704
3575,separa,1,0.031221027061125704
3576,denotação,1,0.031221027061125704
7085,ip,3,0.03120957061133972
8023,tsai,4,0.03119651149024534
3632,síncrona,3,0.031158044885852478
7217,procedure,3,0.03112272308381239
7219,tobject,3,0.03112272308381239
7221,var,3,0.03112272308381239
8484,am,2,0.031058971673327378
5302,eletroquímicos,3,0.03105852280465491
5321,medula,3,0.031028901717156138
1968,órgãos,8,0.030986777634461858
1110,hardware/software,6,0.03097800024575938
6577,feature,4,0.030901521845455863
781,launcher,11,0.0308939922363068
1629,7.37,3,0.030890381437134178
8522,biodiversividade,1,0.03086758147175447
8532,rb,1,0.03086758147175447
8545,200.000,1,0.03086758147175447
8523,repetem,1,0.03086758147175447
8554,spf,1,0.03086758147175447
8515,acervo,1,0.03086758147175447
8546,ian,1,0.03086758147175447
8553,159.778,1,0.03086758147175447
8521,fração,1,0.03086758147175447
8552,goeldi,1,0.03086758147175447
8531,375.000,1,0.03086758147175447
8543,inpa,1,0.03086758147175447
8551,emílio,1,0.03086758147175447
8525,sigla,1,0.03086758147175447
8549,164.000,1,0.03086758147175447
8520,reflete,1,0.03086758147175447
8537,municipal,1,0.03086758147175447
8536,mbm,1,0.03086758147175447
8518,sbb,1,0.03086758147175447
8535,317.000,1,0.03086758147175447
8550,paraense,1,0.03086758147175447
8513,ativos,1,0.03086758147175447
8519,significativo,1,0.03086758147175447
8534,344.812,1,0.03086758147175447
8542,208.000,1,0.03086758147175447
8548,oriental,1,0.03086758147175447
8538,curitiba,1,0.03086758147175447
8539,255.000,1,0.03086758147175447
8547,embrapa,1,0.03086758147175447
8516,4.187.154,1,0.03086758147175447
8540,ub,1,0.03086758147175447
8514,guardam,1,0.03086758147175447
8541,brasília,1,0.03086758147175447
8526,instituição,1,0.03086758147175447
8533,jardim,1,0.03086758147175447
1126,encéfalo,5,0.030848437215748665
619,v2,54,0.03082006618795672
3009,memórias,3,0.030803928676972788
5820,pré-estriado,6,0.030777112647566534
7721,interesses,1,0.03075153793238697
7720,maiorias,1,0.03075153793238697
7727,experimentada,1,0.03075153793238697
7722,elaboramos,1,0.03075153793238697
7723,ultrapassam,1,0.03075153793238697
7724,exploramos,1,0.03075153793238697
7726,décima,1,0.03075153793238697
7729,op,1,0.03075153793238697
7728,comprometida,1,0.03075153793238697
448,sisd,12,0.030730342462372825
1442,escravas,17,0.030694750578147616
9329,fernades,2,0.03069384273926805
9369,gehani,2,0.03069384273926805
991,20,28,0.03060813994475226
1707,8.12,4,0.03059947415445121
1044,2.18,5,0.030556138951292014
7525,eed,4,0.030413789417025435
3224,mep,1,0.030408583977750685
3246,derivada,1,0.030408583977750685
3225,ep56,1,0.030408583977750685
3245,actus,1,0.030408583977750685
7566,x)exp,1,0.030408583977750685
7568,u)exp,1,0.030408583977750685
7569,y)exp,1,0.030408583977750685
3256,executava,1,0.030408583977750685
3255,múltiplo-simd,1,0.030408583977750685
3254,classificado,1,0.030408583977750685
3252,nasa,1,0.030408583977750685
3251,militares,1,0.030408583977750685
3250,finalidades,1,0.030408583977750685
3249,encomendado,1,0.030408583977750685
3248,seguido,1,0.030408583977750685
3226,ep57,1,0.030408583977750685
3247,cfd,1,0.030408583977750685
3231,ep15,1,0.030408583977750685
3230,ep16,1,0.030408583977750685
3242,tranquil,1,0.030408583977750685
3239,problemática,1,0.030408583977750685
3227,ep58,1,0.030408583977750685
3238,despontava,1,0.030408583977750685
3228,ep8,1,0.030408583977750685
3237,ep2,1,0.030408583977750685
3233,ep55,1,0.030408583977750685
3232,ep24,1,0.030408583977750685
3243,glypnir,1,0.030408583977750685
8054,i=1,3,0.03034951787560129
1143,inibitória,4,0.030318912306609016
1142,excitatória,4,0.030318912306609016
1276,eletrodo,6,0.030307579641761145
3742,tradução,3,0.030274770463961338
1003,2.7,3,0.030274706903084918
4217,while,3,0.030239079069225606
1752,binarizada,5,0.030183458358914422
1929,sobrevivência,8,0.030176413791758956
4989,darwin,4,0.03014518806679116
504,mpi,33,0.03010274283473037
452,40,28,0.030068397112682957
3491,j,35,0.030022471358191312
5175,hitzig,4,0.030014318093585745
5174,fritsch,4,0.030014318093585745
7635,50000,2,0.030004263338554903
1744,8.19,3,0.03000161943485834
1394,6.13,6,0.02999587763740087
7825,ni,6,0.029995620147753643
7047,mbits/s,5,0.02998960358486717
4265,h,28,0.02997462939917166
8788,peito,1,0.029963036959761664
8789,pomba,1,0.029963036959761664
8811,imbiruçú,1,0.029963036959761664
8805,ridl,1,0.029963036959761664
8813,candoleana,1,0.029963036959761664
8812,eriotheca,1,0.029963036959761664
8784,pimenteira,1,0.029963036959761664
8810,zucc,1,0.029963036959761664
8799,standl,1,0.029963036959761664
8790,apocynaceae,1,0.029963036959761664
8806,sand,1,0.029963036959761664
8808,pseudobombax,1,0.029963036959761664
8809,grandiflorum,1,0.029963036959761664
8791,rauwolfia,1,0.029963036959761664
8792,sellowii,1,0.029963036959761664
8793,casca,1,0.029963036959761664
8794,d’anta,1,0.029963036959761664
8797,impetiginosa,1,0.029963036959761664
8787,aubl,1,0.029963036959761664
8804,roseo-alba,1,0.029963036959761664
8814,paina,1,0.029963036959761664
8825,cham,1,0.029963036959761664
8803,tol,1,0.029963036959761664
8827,bugre,1,0.029963036959761664
8781,terebinthifolius,1,0.029963036959761664
8780,schinus,1,0.029963036959761664
8828,trichotoma,1,0.029963036959761664
8778,disponhamos,1,0.029963036959761664
8777,pudemos,1,0.029963036959761664
8826,chá,1,0.029963036959761664
8785,tapirira,1,0.029963036959761664
8824,sellowiana,1,0.029963036959761664
8815,chorisia,1,0.029963036959761664
8822,guaiuvira,1,0.029963036959761664
8821,americana,1,0.029963036959761664
8786,guianensis,1,0.029963036959761664
8830,louro,1,0.029963036959761664
8820,patagonula,1,0.029963036959761664
8802,vellosoi,1,0.029963036959761664
8817,st,1,0.029963036959761664
8801,roxo,1,0.029963036959761664
8783,aroeira,1,0.029963036959761664
8816,speciosa,1,0.029963036959761664
7703,1200,1,0.029963036959761664
7701,retornadas,1,0.029963036959761664
7700,fragmentado,1,0.029963036959761664
7699,processem,1,0.029963036959761664
7697,acrescido,1,0.029963036959761664
7702,fragmentam,1,0.029963036959761664
6533,l,45,0.029934696416483587
2997,tiasc,3,0.029920055585765618
7373,isoladamente,3,0.02985336822006926
3637,associativa,21,0.02982429649664632
8003,sandler,4,0.02981798266236426
7200,cliques,5,0.029807848524519554
2866,control,6,0.02979372342763834
2330,breton,6,0.02979280308174097
3546,serial,4,0.029770060968601676
1030,34,3,0.029729330231339373
4050,calvert,9,0.029720916759496438
1207,óptico,33,0.02968984975161336
7911,biswas,4,0.029647470837185334
3070,flutuante,16,0.02964600617801057
1411,oninitask,3,0.029618370831222207
4271,sub,7,0.02958933369043052
1047,2.21,5,0.029545011265708503
9180,sams,2,0.029530357725685685
7652,concluindo,1,0.029530357725685685
9162,aceito,2,0.029530357725685685
7646,situado,1,0.029530357725685685
7647,verificarmos,1,0.029530357725685685
7649,dispúnhamos,1,0.029530357725685685
7650,cautela,1,0.029530357725685685
9164,l.a,2,0.029530357725685685
7651,beneficiasse,1,0.029530357725685685
9161,submetido,2,0.029530357725685685
7653,otimizações,1,0.029530357725685685
9179,unleashed,2,0.029530357725685685
7654,ud,1,0.029530357725685685
7655,spe,1,0.029530357725685685
810,7.4,10,0.029526349269099306
3878,looking,3,0.029485554203063556
1753,eixo,6,0.02947673989380231
4016,projetada,7,0.029390198983265052
2505,circuito,5,0.029352496066209138
591,128,12,0.029347379974560783
8046,quadrático,3,0.029346114431344543
1727,ampliada,8,0.029321752128927223
5549,cego,3,0.029320260697706838
1594,7.29,3,0.02925417207221343
2701,cli,8,0.02924804849827007
3054,totalmente,3,0.02924018793673608
5506,1943,4,0.02920555070929778
5509,pitts,4,0.02920555070929778
1517,7.14,7,0.02920229367656351
1429,statviewer,5,0.02919798007195239
521,gui,65,0.02919568288853804
2061,microprocessadores,16,0.029184908114508922
1471,256,15,0.02913649439996914
8696,computados,3,0.029061536792917595
8071,k,6,0.029053964715393007
1583,7.26,3,0.02904961237240864
129,biblioteca,16,0.029023589937963393
4831,sp,25,0.02901171972078413
6877,1000,7,0.02899124443790524
1792,fragmentação,10,0.02899074982236554
2871,6600,7,0.028978580692040425
7939,log,3,0.028960977842077046
501,pvm,36,0.02894938810970375
321,tools,4,0.028941278782985094
5780,adjacentes,8,0.028921313326829054
2483,utilizava,3,0.028907596416017457
7839,075,1,0.028904272402879627
7842,0.75,1,0.028904272402879627
7838,0.25,1,0.028904272402879627
7841,0.50,1,0.028904272402879627
4640,yao,6,0.028871578319532243
8614,dpi,3,0.02882817861692121
2481,palavra,5,0.028722379224520117
500,pacote,16,0.028718738140783042
8609,digitalização,5,0.02867211575912194
7634,60000,2,0.028624589460692188
9053,press,23,0.0285249480801322
9051,cambridge,4,0.02852075127907711
1213,mapeamento,20,0.02850756766988297
1070,amoeba,12,0.0284956612787169
7705,diminua,2,0.02849215140518973
6616,poggio,11,0.02847959131401418
7739,283,3,0.02845718593580649
1283,shipp,20,0.028432565223820094
5531,r,64,0.028403186557893423
459,simd,23,0.028376516252305937
5365,axônios,20,0.0283497232635839
8619,lados,16,0.028311963019007878
8752,dividindo,1,0.028304183702473822
8750,356,1,0.028304183702473822
8751,executando-as,1,0.028304183702473822
4041,popularizou-se,3,0.028279753212206153
4067,modula,3,0.028279753212206153
1688,coluna,8,0.02827577400881252
3151,dando,3,0.028256656409970302
8782,raddi,2,0.028233859274460794
8829,vell,2,0.028233859274460794
3795,fabricante,5,0.028208575899839574
1168,ocular,19,0.02820777379619281
1663,cubo,9,0.02813619419093652
9150,proceedings,7,0.028116600737187664
6644,"x,y",5,0.028113034736816145
7529,25000,4,0.028104863873024587
2569,corrida,5,0.02804428167405651
2497,marca,3,0.028030313276875354
4856,profissionais,5,0.028019174973205756
211,engenharia,40,0.02800305903418128
4901,treinamentos,3,0.027993596046928026
1739,sombra,5,0.02796408378935202
9204,cliffs,4,0.027933973979159747
9203,englewood,4,0.027933973979159747
4250,foral,1,0.027917778464214792
4252,inviabilizando,1,0.027917778464214792
4253,m=2,1,0.027917778464214792
4240,decidir,1,0.027917778464214792
4243,elegante,1,0.027917778464214792
4256,n=3,1,0.027917778464214792
1596,picos,16,0.027911878814675148
3182,phoenix,4,0.027909795821769754
1155,eletromagnética,5,0.0279088888076042
7366,250,3,0.027905859143723788
3179,1958,5,0.02790451960821863
3178,unger,5,0.02790451960821863
5294,desenvolvendo,3,0.027880494593606635
7352,scsi,3,0.027865135904648508
4877,essenciais,3,0.027859957666355073
2876,7600,5,0.027857090563807554
3303,om,2,0.02785482938283105
5545,posterior,5,0.027820970440054757
7688,acumuladores,4,0.02780890355491676
3395,tanenbaum,27,0.02778511840575346
8471,rj,4,0.02776673107644674
7530,2.30,1,0.02772850538988113
7532,1.50,1,0.02772850538988113
7518,caracterizando-a,1,0.02772850538988113
7516,100mhz,1,0.02772850538988113
7534,1.40,1,0.02772850538988113
7533,1.45,1,0.02772850538988113
7519,crescimento,1,0.02772850538988113
7522,aceitável,1,0.02772850538988113
7524,equilíbrio,1,0.02772850538988113
7531,1.55,1,0.02772850538988113
2771,projetados,3,0.02771070789314245
572,nervoso,32,0.027708865415031654
8721,dinâmico,3,0.027693935061486173
675,atenção,39,0.02768384112230619
5808,cópias,3,0.027681816293984203
624,v5,30,0.027653686356928428
1482,transmissão,29,0.027640298914221244
7719,esperamos,1,0.02763482800680721
7718,acrescida,1,0.02763482800680721
7717,baixas,1,0.02763482800680721
1459,máscara,14,0.02762489168648107
2291,12,5,0.02761632812872795
7355,henry,8,0.02761069859725252
6600,descontinuidade,5,0.027596705429958308
1191,cone,5,0.02758289373634279
5290,ecologia,3,0.027582876494513207
284,solutions,3,0.027579817317774327
1641,7.41,3,0.027568688220352813
3641,onda,13,0.027552516978422526
7833,governada,1,0.02754178144786173
7828,1(.1,1,0.02754178144786173
7834,refletida,1,0.02754178144786173
7837,0.00,1,0.02754178144786173
7835,"0,1",1,0.02754178144786173
5238,giros,3,0.027517029104511342
7744,interferência,3,0.027506162298380134
4108,html,9,0.027503230106531523
6714,seletor,5,0.02750161960047477
3483,comparada,3,0.027481358669425617
1020,2.11,4,0.02747688355119003
948,identificação,71,0.0274753815315307
5154,broca,8,0.027466843491996157
780,disparador,3,0.02746408499103878
3373,hipercubo,2,0.027448479548040867
3379,ipsc,2,0.027448479548040867
6166,preciso,3,0.027433828990556037
3477,endereço,3,0.027402244445589988
3813,seqüencialmente,3,0.027381048537566156
1010,2.9,3,0.027365137077077804
7851,associado,1,0.027357555484999782
7639,gradativamente,1,0.027357555484999782
7853,canto,1,0.027357555484999782
7849,verificadas,1,0.027357555484999782
7852,292,1,0.027357555484999782
1754,y,35,0.027343399793097262
1392,6.12,3,0.027339034612169848
4124,sisal,3,0.027334906931953118
6437,portar,7,0.027313039119210278
8629,acurada,3,0.02730039624846696
985,gerações,14,0.027274162574935375
7427,1000x1000,5,0.02726994095530686
8694,agrupam,1,0.027266363633383115
8693,textura/complexidade,1,0.027266363633383115
8697,ri,1,0.027266363633383115
8698,gi,1,0.027266363633383115
9411,company,4,0.02726304918892348
23,dr,3,0.027233203458201037
1158,visível,5,0.027217517882122313
1200,periférica,7,0.027212678390657524
5957,di,3,0.027175419395280696
3156,ênfase,3,0.02715583791642715
2543,projeta,7,0.027148123132120193
3905,transparentes,3,0.027131753950471266
8037,fundo,5,0.02711567812209968
4112,oberon,1,0.027085791688791175
4093,microsystens,1,0.027085791688791175
4101,c++builder,1,0.027085791688791175
4102,jbuilder,1,0.027085791688791175
4104,1955,1,0.027085791688791175
4105,1965,1,0.027085791688791175
4088,robusta,1,0.027085791688791175
4109,eiffel,1,0.027085791688791175
4096,facilitam,1,0.027085791688791175
2961,replicados,7,0.027084306980063824
8627,planta,5,0.02706655385543347
4776,fluídos,3,0.02705077720864408
1280,4.30,5,0.027044365721374777
3902,terminais,9,0.02701938744319851
32,p,89,0.027015804502712383
2845,múltiplas,9,0.026982941626023448
3057,205,6,0.02698233845204442
935,348,3,0.026963704889718713
3194,mflops,1,0.026907595690838598
3222,mep63,1,0.026907595690838598
3198,aerospace,1,0.026907595690838598
3197,goodyear,1,0.026907595690838598
3206,tinha,1,0.026907595690838598
3214,intruções,1,0.026907595690838598
3213,entrada/saída,1,0.026907595690838598
3221,mep1,1,0.026907595690838598
3192,10-30,1,0.026907595690838598
3189,mpp,1,0.026907595690838598
3201,contratada,1,0.026907595690838598
3220,mep0,1,0.026907595690838598
3187,200-600,1,0.026907595690838598
3211,1969-73,1,0.026907595690838598
3191,clip,1,0.026907595690838598
3202,arpa,1,0.026907595690838598
3210,secundária,1,0.026907595690838598
3200,illinois,1,0.026907595690838598
3207,quadrante,1,0.026907595690838598
6255,resoluções,3,0.026906796592339244
695,inteligente,3,0.026892664599126176
1089,3.10,3,0.026889249376442992
721,197,3,0.026888036542177817
693,187,3,0.026888036542177817
4182,reescrever,3,0.026885222855051787
722,kosslyn,20,0.026883063280818183
7382,operador,9,0.026882630317327606
6617,weinshal,3,0.0268770543263294
1774,histogramas,6,0.026868601508576465
4029,inteligência,11,0.02686681020242401
1544,lzw,20,0.026851250072061194
7772,icm,3,0.026836874917265878
1195,ganglionares,16,0.02683188116961264
